*Cell Name,Cell SDCCH Channel Maximum
Moknine Gribaa_01_1_MON1094,40
Moknine Gribaa_01_2_MON1094,40
Moknine Gribaa_01_3_MON1094,40
Moknine Gribaa_01_4_MON1094,40
Moknine Gribaa_01_DSC_2_MON3094,48
Moknine Gribaa_01_DSC_3_MON3094,48
Bni Hassen_01_1_MON1095,24
Bni Hassen_01_2_MON1095,40
Bni Hassen_01_3_MON1095,24
Bni Hassen_01_DCS_1_MON3095,40
Bni Hassen_01_DCS_2_MON3095,40
Cite Manar Moknine_1_MON1103,48
Cite Manar Moknine_2_MON1103,48
Cite Manar Moknine_3_MON1103,48
KSAR_HLEL_NORD_1_MON1104,40
KSAR_HLEL_NORD_2_MON1104,40
KSAR_HLEL_NORD_3_MON1104,24
MOKNINE_02_DCS_4_MON3105,40
MOKNINE_02_1_MON1105,24
MOKNINE_02_2_MON1105,24
MOKNINE_02_3_MON1105,24
MOKNINE_02_4_MON1105,40
MOKNINE_02_DCS_1_MON3105,40
MON1106S1,40
MON1106S2,40
MON1106S3,40
Amiret El Hojjaj_1_MON1114,40
Amiret El Hojjaj_2_MON1114,40
Amiret El Hojjaj_3_MON1114,40
ZAREMEDINE_NORD_1_MON1125,40
ZAREMEDINE_NORD_2_MON1125,40
ZAREMEDINE_NORD_3_MON1125,40
Sayada_1_MON1135,40
Sayada_2_MON1135,40
Sayada_3_MON1135,40
Teboulba Sud_1_MON1139,40
Teboulba Sud_2_MON1139,40
Teboulba Sud_3_MON1139,40
MON1142S1,40
MON1142S2,40
MON1142S3,40
SOPROVAM_1_MON1143,40
SOPROVAM_2_MON1143,40
SOPROVAM_3_MON1143,40
KSAR_HELLAL_1_MON1144,40
KSAR_HELLAL_2_MON1144,40
KSAR_HELLAL_3_MON1144,40
MON1146S1,40
MON1146S2,40
MON1146S3,40
MON1147S1,40
MON1147S2,40
MON1147S3,40
Groupe_Sancella_1_MON2019,24
ROUTE_DJERBA_1_TAT1001,40
ROUTE_DJERBA_2_TAT1001,24
ROUTE_DJERBA_3_TAT1001,24
BIRLAHMAR_DCS_4_TAT3002,40
BIRLAHMAR_1_TAT1002,40
BIRLAHMAR_2_TAT1002,24
BIRLAHMAR_3_TAT1002,40
BIRLAHMAR_4_TAT1002,40
BIRLAHMAR_DCS_1_TAT3002,40
BIRLAHMAR_DCS_2_TAT3002,40
BIRLAHMAR_DCS_3_TAT3002,40
DEBUT TATAOUINE_1_TAT1003,40
DEBUT TATAOUINE_2_TAT1003,40
DEBUT TATAOUINE_3_TAT1003,24
DEBUT TATAOUINE_DCS_1_TAT3003,64
DEBUT TATAOUINE_DCS_2_TAT3003,40
DEBUT TATAOUINE_DCS_3_TAT3003,40
TATAOUINE CENTRE_1_TAT1005,64
TATAOUINE CENTRE_2_TAT1005,40
TATAOUINE CENTRE_3_TAT1005,40
TATAOUINE CENTRE_DCS_1_TAT3005,80
TATAOUINE CENTRE_DCS_2_TAT3005,64
TATAOUINE CENTRE_DCS_3_TAT3005,64
TATAOUINE_CENTRE2_1_TAT1006,40
TATAOUINE_CENTRE2_2_TAT1006,40
TATAOUINE_CENTRE2_3_TAT1006,40
TATAOUINE_CENTRE2_DCS_1_TAT3006,40
TATAOUINE_CENTRE2_DCS_2_TAT3006,40
TATAOUINE_CENTRE2_DCS_3_TAT3006,64
TATOUINE_SUD_1_TAT1007,40
TATOUINE_SUD_2_TAT1007,24
TATOUINE_SUD_3_TAT1007,24
TATOUINE_SUD_DCS_2_TAT3007,40
ONT TATAOUINE_1_TAT1008,72
ONT TATAOUINE_2_TAT1008,64
ONT TATAOUINE_3_TAT1008,64
ONT TATAOUINE_DCS_1_TAT3008,64
ONT TATAOUINE_DCS_2_TAT3008,64
ONT TATAOUINE_DCS_3_TAT3008,72
KSAR_WLED_DEBBEB_1_TAT1009,40
KSAR_WLED_DEBBEB_2_TAT1009,24
KSAR_WLED_DEBBEB_3_TAT1009,24
KSAR_WLED_DEBBEB_DCS_1_TAT3009,72
GOMRASSEN_CENTRE_1_TAT1010,24
GOMRASSEN_CENTRE_2_TAT1010,24
GOMRASSEN_CENTRE_3_TAT1010,24
GOMRASSEN_CENTRE_DCS_3_TAT3010,40
ONT Gomrassen_1_TAT1011,40
ONT Gomrassen_2_TAT1011,40
ONT Gomrassen_3_TAT1011,40
ONT Gomrassen_1_TAT3011,40
ONT Gomrassen_3_TAT3011,40
SMAR_1_TAT1012,24
SMAR_2_TAT1012,40
SMAR_3_TAT1012,40
SMAR_DCS_1_TAT3012,40
SMAR_DCS_3_TAT3012,64
KSAR_MEHIRIA_DCS_4_TAT3013,40
KSAR_MEHIRIA_1_TAT1013,40
KSAR_MEHIRIA_2_TAT1013,24
KSAR_MEHIRIA_3_TAT1013,40
KSAR_MEHIRIA_4_TAT1013,24
KSAR_MEHIRIA_DCS_1_TAT3013,40
KSAR_MEHIRIA_DCS_2_TAT3013,40
KSAR_MEHIRIA_DCS_3_TAT3013,40
BIR_THELETIN_1_TAT1014,24
BIR_THELETIN_2_TAT1014,40
BIR_THELETIN_DCS_2_TAT3014,40
REMEDA-ROAD_1_TAT1015,24
REMEDA-ROAD_2_TAT1015,40
Remeda_1_TAT1016,40
Remeda_2_TAT1016,64
Remeda_3_TAT1016,40
Remeda_DCS_1_TAT3016,40
Remeda_DCS_2_TAT3016,72
Remeda_DCS_3_TAT3016,40
NEKRIF_ONT_REMEDA_1_TAT1017,40
NEKRIF_ONT_REMEDA_2_TAT1017,24
NEKRIF_ONT_REMEDA_3_TAT1017,40
NEKRIF_ONT_REMEDA_DCS_3_TAT3017,40
DHIBAT_1_TAT1018,40
DHIBAT_2_TAT1018,40
DHIBAT_3_TAT1018,40
DHIBAT_DCS_1_TAT3018,40
DHIBAT_DCS_2_TAT3018,40
DHIBAT_DCS_3_TAT3018,64
TATAOUINE-ROAD_1_TAT1019,40
TATAOUINE-ROAD_2_TAT1019,40
ELFERCH_1_TAT1021,24
ELFERCH_2_TAT1021,24
ELFERCH_3_TAT1021,40
ELFERCH_4_TAT1021,40
ELFERCH_DCS_2_TAT3021,40
ONT_TECHOUT_1_TAT1022,40
ONT_TECHOUT_2_TAT1022,40
ONT_TECHOUT_DCS_1_TAT3022,40
ONT_TECHOUT_DCS_2_TAT3022,40
MAZTOURIA_1_TAT1023,24
MAZTOURIA_2_TAT1023,40
MAZTOURIA_3_TAT1023,24
MAZTOURIA_DCS_2_TAT3023,40
MAZTOURIA_DCS_3_TAT3023,40
WED_EL_GHAR_1_TAT1024,24
WED_EL_GHAR_2_TAT1024,24
WED_EL_GHAR_DCS_1_TAT3024,40
DUIRATT_1_TAT1025,24
DUIRATT_2_TAT1025,24
DUIRATT_3_TAT1025,24
EL_HORRIA_1_TAT1026,24
EL_HORRIA_2_TAT1026,40
EL_HORRIA_3_TAT1026,24
RAS_EL_OUED_1_TAT1027,24
RAS_EL_OUED_2_TAT1027,40
KSAR_HDEDA_1_TAT1028,24
KSAR_HDEDA_2_TAT1028,40
KSAR_HDEDA_3_TAT1028,24
KSAR_HDEDA_4_TAT1028,24
KSAR_HDEDA_DCS_2_TAT3028,40
CITE_ENNASR_1_TAT1029,24
CITE_ENNASR_2_TAT1029,24
CITE_ENNASR_DCS_1_TAT3029,40
ESSAADA_1_TAT1030,40
ESSAADA_2_TAT1030,24
ESSAADA_3_TAT1030,40
ESSAADA_DCS_1_TAT3030,40
ESSAADA_DCS_3_TAT3030,40
SANGHO_1_MED1031,24
SANGHO_2_MED1031,40
SANGHO_3_MED1031,24
Zarzis_Coast_1_MED1032,24
ZARZIS_COAST_2_MED1032,24
ZARZIS_COAST_3_MED1032,24
ZARZIS_COAST_DCS_1_MED3032,40
ZARZIS_COAST_DCS_2_MED3032,40
ZARZIS_COAST_DCS_3_MED3032,40
Ogla_1_MED1033,24
Ogla_2_MED1033,40
Ogla_3_MED1033,24
Ogla_DCS_1_MED3033,40
Ogla_DCS_3_MED3033,40
Hassi_Jerbi_1_MED1034,24
Hassi_Jerbi_2_MED1034,40
Hassi_Jerbi_DCS_1_MED3034,40
Hassi_Jerbi_DCS_2_MED3034,40
CHMAKH_DCS_4_MED3035,40
CHMAKH_1_MED1035,24
CHMAKH_2_MED1035,40
CHMAKH_3_MED1035,24
CHMAKH_4_MED1035,24
CHMAKH_DCS_1_MED3035,40
CHMAKH_DCS_2_MED3035,40
CHMAKH_DCS_3_MED3035,64
Zita_1_MED1036,24
Zita_2_MED1036,24
Zita_3_MED1036,40
Zita_DCS_1_MED3036,40
Jeunesse_1_MED1037,48
Jeunesse_2_MED1037,48
Jeunesse_3_MED1037,40
Jeunesse_DCS_1_MED3037,40
Jeunesse_DCS_2_MED3037,40
Jeunesse_DCS_3_MED3037,40
IBN_KHIDR_1_MED1038,40
IBN_KHIDR_2_MED1038,72
IBN_KHIDR_3_MED1038,40
IBN_KHIDR_DCS_2_MED3038,64
ZAR_ENVIRONNEMENT_1_MED1039,40
ZAR_ENVIRONNEMENT_2_MED1039,40
ZAR_ENVIRONNEMENT_3_MED1039,40
ZAR_ENVIRONNEMENT_4_MED1039,40
Liberte_1_MED1040,24
Liberte_2_MED1040,24
Liberte_3_MED1040,40
Liberte_DCS_1_MED3040,64
Liberte_DCS_2_MED3040,40
ZAR_Entrance_DCS_4_MED3041,40
ZAR_Entrance_1_MED1041,24
ZAR_Entrance_2_MED1041,24
ZAR_Entrance_3_MED1041,40
ZAR_Entrance_4_MED1041,40
ZAR_Entrance_DCS_2_MED3041,40
ZAR_Entrance_DCS_3_MED3041,40
Free_Zone_1_MED1042,72
Free_Zone_2_MED1042,40
Free_Zone_3_MED1042,40
Free_Zone_DCS_1_MED3042,64
Free_Zone_DCS_3_MED3042,40
EL_BASSATINE_1_MED1043,40
EL_BASSATINE_2_MED1043,40
EL_BASSATINE_3_MED1043,40
EL_BASSATINE_DCS_2_MED3043,40
Ras_Eddahr_1_MED1044,24
Ras_Eddahr_2_MED1044,24
Ras_Eddahr_3_MED1044,40
KHALFALLAH_1_MED1045,24
KHALFALLAH_2_MED1045,24
KHALFALLAH_3_MED1045,72
KHALFALLAH_DCS_1_MED3045,40
KHALFALLAH_DCS_2_MED3045,40
CITE_BOUSSAA_1_TAT1046,40
CITE_BOUSSAA_2_TAT1046,40
CITE_BOUSSAA_3_TAT1046,40
CITE_NOUR_1_TAT1048,40
CITE_NOUR_2_TAT1048,40
CITE_NOUR_3_TAT1048,72
ADAM_1_TAT1049,40
ADAM_2_TAT1049,24
ADAM_3_TAT1049,24
ADAM_4_TAT1049,24
Zarzis_Umbrella_1_MED1050,24
Zarzis_Umbrella_2_MED1050,40
Zarzis_Umbrella_3_MED1050,40
Zarzis_Umbrella_DCS_1_MED3050,40
Zarzis_Umbrella_DCS_2_MED3050,40
Zarzis_Umbrella_DCS_3_MED3050,40
BENIRI_1_MED1105,24
BENIRI_2_MED1105,24
BENIRI_3_MED1105,40
BG _OUEST_1_MED1152,48
BG _OUEST_2_MED1152,48
BG _OUEST_3_MED1152,48
BG _OUEST_4_MED1152,48
BIR_THLETHIN_1_TAT1053,24
BIR_THLETHIN_2_TAT1053,24
BIR_THLETHIN_3_TAT1053,24
RTE_REMADA_DHIBA_1_TAT1056,24
RTE_REMADA_DHIBA_2_TAT1056,40
RTE_REMADA_DHIBA_3_TAT1056,24
Djebel Grouz_1_TAT1057,24
Djebel Grouz_2_TAT1057,24
Djebel Grouz_3_TAT1057,24
Djebel Grouz_4_TAT1057,24
Route BEN GUERDANE_1_MED1058,40
Route BEN GUERDANE_2_MED1058,40
Route BEN GUERDANE_3_MED1058,24
Route BEN GUERDANE_4_MED1058,40
Route BEN GUERDANE_DCS_2_MED3058,40
CHAHBANIA_1_MED1059,40
CHAHBANIA_2_MED1059,40
CHAHBANIA_3_MED1059,40
KAMMOUR_1_TAT1060,40
KAMMOUR_2_TAT1060,24
KAMMOUR_3_TAT1060,24
KAMMOUR_4_TAT1060,24
RELAIS_BORMA_1_TAT1063,24
RELAIS_BORMA_2_TAT1063,24
RELAIS_BORMA_3_TAT1063,24
RELAIS_BORMA_4_TAT1063,24
RELAIS _LAARICHE_1_TAT1064,24
RELAIS _LAARICHE_2_TAT1064,24
RELAIS _LAARICHE_3_TAT1064,24
RELAIS _LAARICHE_4_TAT1064,24
TIERET_1_TAT1065,24
TIERET_2_TAT1065,24
TIERET_3_TAT1065,24
NBIKHA_1_TAT1069,24
NBIKHA_2_TAT1069,24
NBIKHA_3_TAT1069,24
NBIKHA_4_TAT1069,24
GIRBIS_1_MED1070,40
GIRBIS_2_MED1070,40
GIRBIS_3_MED1070,40
GIRBIS_DCS_1_MED3070,40
GIRBIS_DCS_2_MED3070,40
GIRBIS_DCS_3_MED3070,40
OUEDFESSI_1_MED1071,40
OUEDFESSI_2_MED1071,40
OUEDFESSI_3_MED1071,40
OUIRSENIA_1_MED1072,40
OUIRSENIA_2_MED1072,72
OUIRSENIA_3_MED1072,40
OUIRSENIA_4_MED1072,40
OUIRSENIA_DCS_1_MED3072,40
OUIRSENIA_DCS_3_MED3072,72
NAWARA_1_TAT1074,24
NAWARA_2_TAT1074,24
NAWARA_3_TAT1074,24
NAWARA_4_TAT1074,24
NAWARA_DCS_1_TAT3074,40
NAWARA_DCS_3_TAT3074,40
TATOUINE_NORD_DCS_4_TAT3076,40
TATOUINE_NORD_1_TAT1076,40
TATOUINE_NORD_2_TAT1076,40
TATOUINE_NORD_3_TAT1076,40
TATOUINE_NORD_4_TAT1076,40
TATOUINE_NORD_DCS_1_TAT3076,40
TATOUINE_NORD_DCS_2_TAT3076,64
TATOUINE_NORD_DCS_3_TAT3076,64
CITE_MAHRAJENE_1_TAT1077,40
CITE_MAHRAJENE_2_TAT1077,40
CITE_MAHRAJENE_3_TAT1077,40
CITE_MAHRAJENE_4_TAT1077,40
Remada_Sud_1_TAT1078,48
Remada_Sud_2_TAT1078,48
Remada_Sud_3_TAT1078,48
CITE_Oued_El_Gameh_1_TAT1079,40
CITE_Oued_El_Gameh_2_TAT1079,40
CITE_Oued_El_Gameh_3_TAT1079,40
TAT_CV_1_TAT1081,40
TAT_CV_2_TAT1081,40
TAT_CV_3_TAT1081,40
TAT_CV_4_TAT1081,40
IBEN_ABITHAYEF_1_MED1082,40
IBEN_ABITHAYEF_2_MED1082,40
IBEN_ABITHAYEF_3_MED1082,40
IBEN_ABITHAYEF_DCS_1_MED3082,40
IBEN_ABITHAYEF_DCS_2_MED3082,40
IBEN_ABITHAYEF_DCS_3_MED3082,40
SOUK_ZARZIS_1_MED1086,24
SOUK_ZARZIS_2_MED1086,24
SOUK_ZARZIS_3_MED1086,40
SOUK_ZARZIS_DCS_1_MED3086,64
SOUK_ZARZIS_DCS_3_MED3086,40
CITE_TAHRIR_1_MED1087,40
CITE_TAHRIR_2_MED1087,40
CITE_TAHRIR_3_MED1087,40
CITE_TAHRIR_DCS_1_MED3087,64
CITE_TAHRIR_DCS_2_MED3087,48
CITE_TAHRIR_DCS_3_MED3087,40
SOUK_LYBIA_1_MED1088,40
SOUK_LYBIA_2_MED1088,40
SOUK_LYBIA_3_MED1088,40
SOUK_LYBIA_DCS_1_MED3088,40
SOUK_LYBIA_DCS_3_MED3088,40
OUED_ABD_ELNEBI_1_MED1097,24
OUED_ABD_ELNEBI_2_MED1097,72
OUED_ABD_ELNEBI_3_MED1097,24
OUED_ABD_ELNEBI_DCS_1_MED3097,40
OUED_ABD_ELNEBI_DCS_2_MED3097,64
ETTABII_1_MED1099,40
ETTABII_2_MED1099,40
ETTABII_3_MED1099,40
ETTABII_DCS_1_MED3099,40
ETTABII_DCS_2_MED3099,40
ETTABII_DCS_3_MED3099,40
EL_HORRIA_1_MED1100,40
EL_HORRIA_2_MED1100,24
EL_HORRIA_3_MED1100,40
EL_HORRIA_DCS_2_MED3100,72
OUED_ERRBAYAA_1_MED1103,24
OUED_ERRBAYAA_2_MED1103,24
OUED_ERRBAYAA_3_MED1103,24
BEN_GUERDANE_SOUTH_1_MED1104,40
BEN_GUERDANE_SOUTH_2_MED1104,40
BEN_GUERDANE_SOUTH_3_MED1104,24
RAS-JDIR ROAD_1_MED1106,40
RAS-JDIR ROAD_2_MED1106,40
ZARZIS_EL_MARGOUM_DCS_4_MED3113,40
ZARZIS_EL_MARGOUM_1_MED1113,40
ZARZIS_EL_MARGOUM_2_MED1113,40
ZARZIS_EL_MARGOUM_3_MED1113,40
ZARZIS_EL_MARGOUM_4_MED1113,24
ZARZIS_MARCHE_CENTRAL_1_MED1114,24
ZARZIS_MARCHE_CENTRAL_2_MED1114,40
ZARZIS_MARCHE_CENTRAL_3_MED1114,24
ZARZIS_MARCHE_CENTRAL_DCS_1_MED3114,40
ZARZIS_MARCHE_CENTRAL_DCS_3_MED3114,40
BG_Sud_1_MED1151,24
BG_Sud_2_MED1151,24
BG_Sud_3_MED1151,24
BENGUERDENE CV_1_MED1117,40
BENGUERDENE CV_2_MED1117,24
BENGUERDENE CV_3_MED1117,24
BENGUERDENE CV_4_MED1117,40
BENGUERDENE CV_DCS_2_MED3117,40
BENGUERDENE CV_DCS_3_MED3117,48
JDERIYA_1_MED1120,24
JDERIYA_2_MED1120,24
IBEROSTAR_1_MED1121,24
IBEROSTAR_2_MED1121,24
IBEROSTAR_3_MED1121,24
IBEROSTAR_DCS_3_MED3121,40
Free_Zone2_1_MED1124,24
Free_Zone2_2_MED1124,40
Free_Zone2_3_MED1124,24
Free_Zone2_DCS_2_MED3124,40
Free_Zone2_DCS_3_MED3124,40
BEN_GUERDENE_CV_1_MED1126,40
BEN_GUERDENE_CV_2_MED1126,40
BEN_GUERDENE_CV_3_MED1126,40
BEN_GUERDENE_CV_DCS_1_MED3126,40
BEN_GUERDENE_CV_DCS_2_MED3126,40
BEN_GUERDENE_CV_DCS_3_MED3126,40
BG_SOUK_1_MED1127,40
BG_SOUK_2_MED1127,40
BG_SOUK_3_MED1127,40
BG_SOUK_DCS_1_MED3127,40
BG_SOUK_DCS_2_MED3127,48
EZZAHRA_1_TAT1031,40
EZZAHRA_2_TAT1031,24
EZZAHRA_3_TAT1031,40
EZZAHRA_DCS_1_TAT3031,40
EZZAHRA_DCS_2_TAT3031,40
EZZAHRA_DCS_3_TAT3031,40
REMTHA_1_TAT1032,40
REMTHA_2_TAT1032,40
REMTHA_3_TAT1032,40
TONKOT_1_TAT1033,40
TONKOT_2_TAT1033,24
DHOUIHER_DCS_4_MED3134,40
DHOUIHER_1_MED1134,24
DHOUIHER_2_MED1134,24
DHOUIHER_3_MED1134,40
DHOUIHER_4_MED1134,24
MAKHROUGA_1_TAT1035,24
MAKHROUGA_2_TAT1035,24
MAKHROUGA_3_TAT1035,24
MAKHROUGA_4_TAT1035,24
Laariche_1_TAT1036,24
Laariche_2_TAT1036,24
Laariche_3_TAT1036,24
Laariche_4_TAT1036,24
Laariche_DCS_2_TAT3036,40
BORMA_1_TAT1037,40
BORMA_2_TAT1037,40
BORMA_3_TAT1037,40
OUED_ELKILLE_TATOUINE_1_TAT1038,24
OUED_ELKILLE_TATOUINE_2_TAT1038,24
TAT1040S4,40
BOUBTANE_1_MED1144,24
BOUBTANE_2_MED1144,24
BOUBTANE_3_MED1144,40
STORM_1_TAT1042,24
STORM_2_TAT1042,24
STORM_3_TAT1042,24
STORM_4_TAT1042,24
EL_HMADI_1_MED1143,24
EL_HMADI_2_MED1143,24
EL_HMADI_3_MED1143,24
Frontiere_Dhiba_DCS_4_TAT3044,72
Frontiere_Dhiba_1_TAT1044,40
Frontiere_Dhiba_2_TAT1044,24
Frontiere_Dhiba_3_TAT1044,24
Frontiere_Dhiba_4_TAT1044,24
Frontiere_Dhiba_DCS_1_TAT3044,100
Frontiere_Dhiba_DCS_2_TAT3044,100
Frontiere_Dhiba_DCS_3_TAT3044,100
BOUTEFFAHA_1_MED1145,24
BOUTEFFAHA_2_MED1145,24
BOUTEFFAHA_3_MED1145,24
BOUTEFFAHA_DCS_1_MED3145,72
BOUTEFFAHA_DCS_2_MED3145,72
BOUTEFFAHA_DCS_3_MED3145,72
MED1146S1,40
MED1146S2,40
MED1146S3,40
ZARZIS_CV_1_MED1147,24
ZARZIS_CV_2_MED1147,40
ZARZIS_CV_3_MED1147,24
ZARZIS_CV_DCS_1_MED3147,72
ZARZIS_CV_DCS_2_MED3147,72
ZARZIS_CV_DCS_3_MED3147,72
ZONE_PORTUAIRE_1_MED1148,24
ZONE_PORTUAIRE_2_MED1148,40
ZONE_PORTUAIRE_3_MED1148,40
ZONE_PORTUAIRE_DCS_1_MED3148,40
ZONE_PORTUAIRE_DCS_3_MED3148,40
Souk_Tataouine_1_TAT1040,40
Souk_Tataouine_2_TAT1040,24
Souk_Tataouine_3_TAT1040,40
Souk_Tataouine_DCS_1_TAT3040,64
Souk_Tataouine_DCS_2_TAT3040,40
Souk_Tataouine_DCS_3_TAT3040,40
BG_Nord_1_MED1150,40
BG_Nord_2_MED1150,24
BG_Nord_3_MED1150,40
PIONEER-ELWAHA_1_TAT1041,24
PIONEER-ELWAHA_2_TAT1041,24
PIONEER-ELWAHA_3_TAT1041,24
TIERET_1_TAT1043,24
TIERET_3_TAT1043,24
TIERET_4_TAT1043,24
Oued_ZAR_1_TAT1034,40
Oued_ZAR_2_TAT1034,24
Oued_ZAR_3_TAT1034,24
Oued_ZAR_4_TAT1034,24
BG_WEST_TOWN_1_MED1056,40
BG_WEST_TOWN_2_MED1056,40
BG_WEST_TOWN_3_MED1056,40
BG_WEST_TOWN_DCS_1_MED3056,72
BG_WEST_TOWN_DCS_2_MED3056,40
BG_WEST_TOWN_DCS_3_MED3056,72
BG_SOUTH_TOWN_1_MED1057,40
BG_SOUTH_TOWN_2_MED1057,40
BG_SOUTH_TOWN_3_MED1057,40
BG_SOUTH_TOWN_DCS_1_MED3057,40
BG_SOUTH_TOWN_DCS_2_MED3057,72
BG_SOUTH_TOWN_DCS_3_MED3057,72
JAMILA_1_MED1060,40
JAMILA_2_MED1060,40
JAMILA_3_MED1060,40
JAMILA_4_MED1060,40
JAMILA_DCS_1_MED3060,48
JAMILA_DCS_2_MED3060,48
frontiere_Ras_Jdir_1_MED1165,40
frontiere_Ras_Jdir_2_MED1165,40
frontiere_Ras_Jdir_3_MED1165,40
MAHERI_1_TAT1070,40
MAHERI_2_TAT1070,24
MAHERI_3_TAT1070,24
MAHERI_4_TAT1070,24
ZARZIS_Al_ALANDAYAH_1_MED1179,40
ZARZIS_Al_ALANDAYAH_2_MED1179,40
ZARZIS_Al_ALANDAYAH_3_MED1179,40
Kasserine-ville_1_KAS1001,40
Kasserine-ville_2_KAS1001,40
Kasserine-ville_3_KAS1001,40
Kasserine-ville_DCS_2_KAS3001,40
Kasserine-ville_DCS_3_KAS3001,72
Kasserine2_1_KAS1002,40
Kasserine2_2_KAS1002,40
Kasserine2_3_KAS1002,40
Kasserine2_DCS_1_KAS3002,64
ZONNE INDUSTRIELLE_1_KAS1003,24
ZONNE INDUSTRIELLE_2_KAS1003,40
ZONNE INDUSTRIELLE_3_KAS1003,48
ZONNE INDUSTRIELLE_DCS_1_KAS3003,40
ZONNE INDUSTRIELLE_DCS_2_KAS3003,40
ZONNE INDUSTRIELLE_DCS_3_KAS3003,40
ROUTE_FERIANA_1_KAS1004,40
ROUTE_FERIANA_2_KAS1004,40
ROUTE_FERIANA_DCS_1_KAS3004,40
Bouzguim_1_KAS1005,40
Bouzguim_2_KAS1005,40
Bouzguim_3_KAS1005,40
Bouzguim_4_KAS1005,40
Bouzguim_DCS_1_KAS3005,40
Bouzguim_DCS_3_KAS3005,40
Sbitla_1_KAS1006,40
Sbitla_2_KAS1006,40
Sbitla_3_KAS1006,40
Sbitla_DCS_1_KAS3006,40
Sbitla_DCS_3_KAS3006,40
CHAAIR_1_KAS1008,40
CHAAIR_2_KAS1008,40
CHAAIR_3_KAS1008,40
CHAAIR_4_KAS1008,40
CHAAIR_DCS_1_KAS3008,40
CHAAIR_DCS_3_KAS3008,40
MAJEL_BEN_ABBES_DCS_4_KAS3009,64
MAJEL_BEN_ABBES_1_KAS1009,40
MAJEL_BEN_ABBES_2_KAS1009,40
MAJEL_BEN_ABBES_3_KAS1009,40
MAJEL_BEN_ABBES_4_KAS1009,40
MAJEL_BEN_ABBES_DCS_1_KAS3009,40
Feriana_1_KAS1010,40
Feriana_2_KAS1010,40
Feriana_3_KAS1010,40
Feriana_DCS_2_KAS3010,64
Feriana_DCS_3_KAS3010,72
TLEBT_1_KAS1011,40
TLEBT_2_KAS1011,40
TLEBT_DCS_1_KAS3011,40
TLEBT_DCS_2_KAS3011,40
Boulaaba_1_KAS1012,40
Boulaaba_2_KAS1012,40
FOUSSANA_DCS_4_KAS3014,40
FOUSSANA_1_KAS1014,40
FOUSSANA_2_KAS1014,64
FOUSSANA_3_KAS1014,40
FOUSSANA_4_KAS1014,40
FOUSSANA_DCS_1_KAS3014,40
FOUSSANA_DCS_2_KAS3014,40
FOUSSANA_DCS_3_KAS3014,64
EL_AYOUN_1_KAS1018,40
EL_AYOUN_2_KAS1018,40
EL_AYOUN_3_KAS1018,40
Ennoamani_1_KAS1020,64
Ennoamani_2_KAS1020,40
Ennoamani_3_KAS1020,40
Ennoamani_4_KAS1020,40
Ennoamani_DCS_1_KAS3020,72
Ennoamani_DCS_3_KAS3020,64
SBIBA_1_KAS1021,64
SBIBA_2_KAS1021,72
SBIBA_3_KAS1021,64
SBIBA_DCS_1_KAS3021,40
SBIBA_DCS_2_KAS3021,40
SBIBA_DCS_3_KAS3021,48
sbitla_Hedi_1_KAS1022,40
sbitla_Hedi_2_KAS1022,40
sbitla_Hedi_3_KAS1022,40
sbitla_Hedi_DCS_1_KAS3022,40
sbitla_Hedi_DCS_2_KAS3022,40
sbitla_Hedi_DCS_3_KAS3022,40
ONT_NADHOUR_1_KAS1024,40
ONT_NADHOUR_2_KAS1024,64
ONT_NADHOUR_3_KAS1024,64
TAIEB MHIRI_1_KAS1026,40
TAIEB MHIRI_2_KAS1026,40
TAIEB MHIRI_3_KAS1026,64
TAIEB MHIRI_DCS_1_KAS3026,64
TAIEB MHIRI_DCS_2_KAS3026,64
TAIEB MHIRI_DCS_3_KAS3026,40
BOU_DERIES_1_KAS1027,24
BOU_DERIES_2_KAS1027,24
BOU_DERIES_3_KAS1027,40
OUED_SOULA_1_KAS1028,40
OUED_SOULA_2_KAS1028,40
SERGAZ_1_KAS1029,40
SERGAZ_2_KAS1029,40
SERGAZ_3_KAS1029,40
SERGAZ_DCS_1_KAS3029,40
SERGAZ_DCS_2_KAS3029,64
SERGAZ_DCS_3_KAS3029,40
HASSI_FRID_1_KAS1031,40
HASSI_FRID_2_KAS1031,40
HASSI_FRID_3_KAS1031,40
SEREPT_1_KAS1033,40
SEREPT_2_KAS1033,40
SEREPT_3_KAS1033,40
SEREPT_DCS_1_KAS3033,40
SEREPT_DCS_2_KAS3033,40
SEREPT_DCS_3_KAS3033,40
HODRA_FOUSSENA_1_KAS1034,40
HODRA_FOUSSENA_2_KAS1034,40
HODRA_FOUSSENA_3_KAS1034,40
HODRA_FOUSSENA_4_KAS1034,40
FERIANA_1_KAS1036,40
FERIANA_2_KAS1036,40
FERIANA_3_KAS1036,40
FERIANA_DCS_1_KAS3036,40
FERIANA_DCS_2_KAS3036,40
FERIANA_DCS_3_KAS3036,40
ROUTE_DE_THALA_RN17_1_KAS1038,40
ROUTE_DE_THALA_RN17_2_KAS1038,40
ROUTE_DE_THALA_RN17_3_KAS1038,40
KASSERINE_CENTRE_VILLE_1_KAS1040,40
KASSERINE_CENTRE_VILLE_2_KAS1040,40
KASSERINE_CENTRE_VILLE_3_KAS1040,40
CITE-ENNOUR_1_KAS1041,40
CITE-ENNOUR_2_KAS1041,40
CITE-ENNOUR_3_KAS1041,40
